"id"	"t"	"y"	"x"	"z"
"9"	"5"	0.444492067516958	0.671483683167025	0.937627412145957
"10"	"1"	-0.0706369966937148	0.436674356227741	0.386712403269485
"10"	"2"	-0.247979365606273	0.659153159242123	0.17105943756178
"10"	"3"	-0.519556209849014	0.601310659199953	0.178863042034209
"10"	"4"	-0.224873431352089	0.0485003548674285	0.0275854798965156
"10"	"5"	0.847321666045195	0.505037018563598	0.354568156180903
"11"	"1"	-2.31081527721742	0.152041656663641	0.30549308937043
"11"	"2"	-0.320975488629007	0.545653770212084	0.292614041129127
"11"	"3"	-1.07147412769827	0.737954726442695	0.122498797019944
"11"	"4"	-0.0764776037544477	0.902630825061351	0.594669731101021
"11"	"5"	2.3915133000457	0.594662160845473	0.8128420074936
"12"	"1"	-0.0215662288091272	0.329314963659272	0.143043832154945
"12"	"2"	-1.23433525146434	0.206043750979006	0.934945103479549
"12"	"3"	1.45039678748266	0.526214839424938	0.101595737971365
"12"	"4"	-0.176016410913606	0.187781508080661	0.927247653482482
"12"	"5"	0.292655934651974	0.71975817414932	0.688822995871305
"13"	"1"	0.19955716017762	0.705635930411518	0.595105021959171
"13"	"2"	0.949992696987883	0.215157306753099	0.829064598307014
"13"	"3"	1.49077578957748	0.464467760175467	0.109946324955672
"13"	"4"	0.959569441705021	0.894347797846422	0.70971813169308
"13"	"5"	0.709364783716552	0.070745303761214	0.186346715549007
"14"	"1"	-1.39046704748505	0.353745524538681	0.67291257251054
"14"	"2"	0.162406162998015	0.390992844710127	0.267712927423418
"14"	"3"	2.06648382518465	0.504740781383589	0.128135565202683
"14"	"4"	1.56093443512134	0.453011429170147	0.523305505281314
"14"	"5"	-3.08046095350379	0.11333620455116	0.404543953249231
"15"	"1"	1.49940889909973	0.823900931980461	0.0530071002431214
"15"	"2"	-1.04828513402074	0.683305745944381	0.985293572535738
"15"	"3"	-0.067158146973622	0.66662390017882	0.645508122164756
"15"	"4"	0.42472781154009	0.268182915169746	0.325726239709184
"15"	"5"	-0.30001449003983	0.0977031257934868	0.339104402344674
"16"	"1"	-1.36545641064465	0.179460512008518	0.704126954544336
"16"	"2"	-0.49394699400882	0.919366208137944	0.336247848812491
"16"	"3"	0.0520101400982472	0.514188762521371	0.285180574981496
"16"	"4"	0.910129958217665	0.713563152356073	0.186755560105667
"16"	"5"	-0.577265318927325	0.437876949552447	0.987613327335566
"17"	"1"	0.944055451371401	0.0851880228146911	0.0335382779594511
"17"	"2"	0.768637910544514	0.792365339817479	0.0747459621634334
"17"	"3"	-2.50368013906614	0.192800716962665	0.856329191010445
"17"	"4"	-3.19783283172106	0.53249276871793	0.890028707683086
"17"	"5"	-2.13944716942963	0.2528459969908	0.609054448315874
"18"	"1"	-0.144144641209956	0.283184713218361	0.364169429056346
"18"	"2"	0.995583432412419	0.953208097023889	0.574258323758841
"18"	"3"	-1.21739863381074	0.508298726286739	0.740899849217385
"18"	"4"	-0.0657721053026076	0.608764112228528	0.685080384835601
"18"	"5"	1.13929404738075	0.594906867714599	0.0608294017147273
"19"	"1"	0.277063995062491	0.651716729393229	0.919189041247591
"19"	"2"	1.34424016984716	0.471302651567385	0.784762943396345
"19"	"3"	-0.404426440871848	0.223922756034881	0.621674780501053
"19"	"4"	0.00227880469013714	0.613931696629152	0.150378498248756
"19"	"5"	-1.18791500010512	0.557223259471357	0.226991842733696
"20"	"1"	0.411457626527359	0.195010256720707	0.426924028899521
"20"	"2"	-0.0582254618204089	0.165311875520274	0.651039103977382
"20"	"3"	-0.365228034123218	0.572805274510756	0.0136106046847999
"20"	"4"	1.12407809641267	0.905145040713251	0.205954719800502
"20"	"5"	1.8044042732435	0.290628169197589	0.111397030763328
"21"	"1"	1.70829724602885	0.842163970228285	0.819695339770988
"21"	"2"	1.24429531803205	0.0658065350726247	0.213387643219903
"21"	"3"	0.211809939587171	0.788175504654646	0.594515975564718
"21"	"4"	0.893495146958543	0.579948370577767	0.428072042763233
"21"	"5"	-0.0559889443783756	0.0924527852330357	0.369143645046279
"22"	"1"	0.112580004456102	0.221368534956127	0.328346669208258
"22"	"2"	-1.16527831188612	0.40498398267664	0.94863370154053
"22"	"3"	-0.449344996678185	0.275401582941413	0.201214836677536
"22"	"4"	-1.38262876579719	0.259220879292116	0.582641269546002
"22"	"5"	0.313201700717267	0.204636793816462	0.775596431223676
"23"	"1"	-1.10532074667985	0.178929415764287	0.613129115896299
"23"	"2"	-0.750807525423488	0.569736875128001	0.00305083952844143
"23"	"3"	-1.97092418554282	0.578948885435238	0.706242741784081
"23"	"4"	-1.55726987454478	0.760665286332369	0.314482472138479
"23"	"5"	-0.0485214298380257	0.868547507561743	0.0527613966260105
"24"	"1"	-1.25190088443047	0.0899416785687208	0.489867391996086
"24"	"2"	-3.00925488131637	0.916454700054601	0.889358117477968
"24"	"3"	-5.03023806169547	0.691437816247344	0.586298523470759
"24"	"4"	-0.517032779129686	0.0425775444600731	0.598079290706664
"24"	"5"	-3.36312526189034	0.457959410268813	0.863789655501023
"25"	"1"	-1.59397781849475	0.00105993403121829	0.492279650177807
"25"	"2"	-1.5286774836103	0.332947870716453	0.159394879126921
"25"	"3"	-0.567636336306154	0.416374240070581	0.575798590667546
"25"	"4"	2.27282128720474	0.633418733952567	0.069249386433512
"25"	"5"	-1.23865398532116	0.286538381595165	0.913200136972591
"26"	"1"	2.79065576856942	0.552472651004791	0.419981417246163
"26"	"2"	2.40510022064849	0.275451196124777	0.0705571449361742
"26"	"3"	1.07189525080022	0.531642150133848	0.391960952430964
"26"	"4"	-0.961309845315271	0.856667832704261	0.775661255931482
"26"	"5"	0.521086204861669	0.214509665733203	0.0808465091977268
"27"	"1"	-1.19203807955113	0.473067539511248	0.619435470551252
"27"	"2"	1.42132766495948	0.763048165244982	0.0147565468214452
"27"	"3"	0.296144480056597	0.0238193541299552	0.116877245716751
"27"	"4"	0.693903142444647	0.313959352439269	0.821702013956383
"27"	"5"	-0.457512582446911	0.993883099639788	0.63881762442179
"28"	"1"	0.686452185402674	0.7538859967608	0.0305443776305765
"28"	"2"	-1.19975381215982	0.210419117938727	0.923048045719042
"28"	"3"	-0.784396060732955	0.540086689637974	0.974628834985197
"28"	"4"	0.258923825083673	0.694906311808154	0.639695515390486
"28"	"5"	0.241927782582035	0.296039224136621	0.136408848455176
"29"	"1"	-1.39418012035142	0.0376704304944724	0.136987577192485
"29"	"2"	0.541071175138696	0.282766748219728	0.241749638691545
"29"	"3"	3.33707341152687	0.288736446294934	0.0543561521917582
"29"	"4"	2.645834259095	0.366252230480313	0.443440880160779
"29"	"5"	1.97339349865692	0.644250978017226	0.564877235796303
"30"	"1"	-2.10498825955493	0.166580623015761	0.903975202701986
"30"	"2"	-1.68895533950747	0.186256881803274	0.683457882842049
"30"	"3"	1.14006502277698	0.905662440229207	0.271505155134946
"30"	"4"	1.7472691839504	0.974041950888932	0.102837360929698
"30"	"5"	0.119566440204418	0.627811181126162	0.833281388040632
"31"	"1"	-0.501101003272077	0.182811883278191	0.910044567659497
"31"	"2"	-0.0229153721080857	0.809991254936904	0.756669752299786
"31"	"3"	-0.112781388285618	0.276121363276616	0.559219085145742
"31"	"4"	-0.610585618092641	0.129195052664727	0.671978630125523
"31"	"5"	1.46857600783657	0.866072346223518	0.115599831566215
"32"	"1"	1.76315344207959	0.76362474495545	0.307506293058395
"32"	"2"	-1.82703706990097	0.106535143917426	0.848421217640862
"32"	"3"	-1.29548313554602	0.487829181365669	0.414369124453515
"32"	"4"	-2.60629108212622	0.900964438915253	0.873560042819008
"32"	"5"	0.174756538837494	0.33012543967925	0.509705852018669
"33"	"1"	-1.45306675960703	0.41426612646319	0.919556556968018
"33"	"2"	-0.195347763428178	0.891120536485687	0.823340446455404
"33"	"3"	0.917336275598708	0.71973213693127	0.575020574731752
"33"	"4"	1.49342933164044	0.595978424418718	0.155930003616959
"33"	"5"	0.6593050221479	0.107711117016152	0.153773925034329
"34"	"1"	0.458910544778812	0.764231444802135	0.827025626786053
"34"	"2"	-0.563762762091714	0.451756527647376	0.722883286420256
"34"	"3"	1.40313519301638	0.127576222177595	0.129683785373345
"34"	"4"	0.793497155271625	0.0682133606169373	0.279884143033996
"34"	"5"	1.19605670472949	0.762666878523305	0.207331814337522
"35"	"1"	-2.11061569162066	0.210531442193314	0.980585491750389
"35"	"2"	-0.297208952077487	0.0557650772389024	0.144422563025728
"35"	"3"	0.44011731548909	0.93873605155386	0.423999190097675
"35"	"4"	0.450169770724909	0.134773679077625	0.514999951934442
"35"	"5"	1.58209221210914	0.518437247723341	0.263938190182671
"36"	"1"	-1.63247083631481	0.464953362941742	0.659151505213231
"36"	"2"	-1.00597882418868	0.714684033067897	0.914348549442366
"36"	"3"	2.37105252103025	0.157326513668522	0.359012305503711
"36"	"4"	3.81267066667612	0.95576646621339	0.0125165598001331
"36"	"5"	1.35047380795129	0.0966515664476901	0.686890553450212
"37"	"1"	0.578761179702679	0.0222556251101196	0.314172435784712
"37"	"2"	-0.222614425204733	0.356610711431131	0.895236532669514
"37"	"3"	0.536988728505135	0.684829253237695	0.403281765757129
"37"	"4"	1.21159731883815	0.728513681096956	0.761561141582206
"37"	"5"	4.22169874037111	0.754526436561719	0.0558557487092912
"38"	"1"	-1.56732806463178	0.338104967027903	0.194587975973263
"38"	"2"	-1.35700061580379	0.180125241866335	0.54603730677627
"38"	"3"	-0.860840439296081	0.0313509029801935	0.7232701391913
"38"	"4"	-0.37315323702337	0.227146107703447	0.93913777731359
"38"	"5"	1.14281063401406	0.365799189778045	0.522517170058563
"39"	"1"	2.17389188590509	0.123564504552633	0.100710838334635
"39"	"2"	1.92996266425729	0.588697273051366	0.178811186691746
"39"	"3"	-2.53677909818546	0.0946607645601034	0.738178032683209
"39"	"4"	0.914161190866898	0.629505155142397	0.0699948137626052
"39"	"5"	0.798688578873821	0.550352237420157	0.360931603470817
"40"	"1"	-0.768108535472397	0.729349095374346	0.564534846926108
"40"	"2"	-0.0211025957036965	0.514650110853836	0.495085285976529
"40"	"3"	1.36760147307981	0.967015543486923	0.116623578360304
"40"	"4"	-1.19720224650443	0.352532888064161	0.879004306625575
"40"	"5"	-1.94137189317003	0.280217609601095	0.844799158396199
"41"	"1"	0.118361134392416	0.272064939839765	0.481507419375703
"41"	"2"	0.810402481761242	0.852743822149932	0.636725364020094
"41"	"3"	0.637842684567157	0.569231459870934	0.603710680967197
"41"	"4"	0.490747084355044	0.869971295818686	0.723227752139792
"41"	"5"	0.478768236554762	0.468618072802201	0.572811569785699
"42"	"1"	1.87082990157121	0.68787116650492	0.0278593809343874
"42"	"2"	0.717889788816579	0.318988126935437	0.209594795713201
"42"	"3"	0.140215856022779	0.451033492339775	0.183997010113671
"42"	"4"	1.90384360236248	0.779878583503887	0.466165504883975
"42"	"5"	0.554457196534393	0.38567328476347	0.34112757560797
"43"	"1"	-0.411699426995645	0.0503326451871544	0.432711467146873
"43"	"2"	-0.455180409981343	0.54197699110955	0.866894838167354
"43"	"3"	-1.9544703625224	0.151254983386025	0.87203984381631
"43"	"4"	-1.46118616230233	0.593832559883595	0.413262948626652
"43"	"5"	-3.29122119944972	0.561888367636129	0.946965014562011
"44"	"1"	1.39904326461432	0.633779880590737	0.38124098838307
"44"	"2"	1.49790702552009	0.943200956564397	0.472397397272289
"44"	"3"	2.40869963135837	0.698881499934942	0.179784872336313
"44"	"4"	-0.80886836620131	0.0897458852268755	0.655674351612106
"44"	"5"	0.788820692426607	0.632740709232166	0.0725400820374489
"45"	"1"	-0.567895782733642	0.988057187292725	0.340008716564626
"45"	"2"	-1.6868249734446	0.0852581823710352	0.297204945934936
"45"	"3"	-2.01133075532381	0.409725499339402	0.5907185934484
"45"	"4"	-0.431797984676018	0.122441299725324	0.958721240749583
"45"	"5"	-1.38339783552145	0.574797085952014	0.599910250864923
"46"	"1"	-1.31654803269547	0.468719056574628	0.715446601388976
"46"	"2"	-1.08782456949588	0.485561209265143	0.595978256780654
"46"	"3"	0.829246245414804	0.255971780745313	0.195354830473661
"46"	"4"	-0.177998365402355	0.56129814684391	0.398309643147513
"46"	"5"	0.0212691588600631	0.758027946110815	0.521578640677035
"47"	"1"	0.10065254337118	0.578276240034029	0.261513110715896
"47"	"2"	-0.359922529648528	0.611028957413509	0.970274735009298
"47"	"3"	1.14738021759366	0.882937669521198	0.368204268859699
"47"	"4"	0.298769853809694	0.208440619520843	0.541459935950115
"47"	"5"	0.917884956191163	0.1161970323883	0.760115116136149
"48"	"1"	0.246916341525649	0.787668389268219	0.0555498588364571
"48"	"2"	0.932733920981446	0.803694712230936	0.958597374148667
"48"	"3"	2.02243609903139	0.195362000958994	0.392747137695551
"48"	"4"	1.75759437678114	0.605576609494165	0.505193662364036
"48"	"5"	-0.0671493976802652	0.822925417916849	0.768584518926218
"49"	"1"	0.839199255231521	0.53908419678919	0.475932056317106
"49"	"2"	3.42865553375644	0.26511668250896	0.0454941326752305
"49"	"3"	1.97543257580612	0.967515842523426	0.132934525143355
"49"	"4"	2.25153499377303	0.0451417628210038	0.0887463407125324
"49"	"5"	-1.66541584967848	0.232825822662562	0.702892575412989
"50"	"1"	0.737879831403598	0.757282726466656	0.651606760686263
"50"	"2"	-0.664899163271557	0.516565007390454	0.970695311902091
"50"	"3"	-2.18962274826485	0.540782661177218	0.521894208388403
"50"	"4"	-2.56496902702896	0.0992675784509629	0.741912925615907
"50"	"5"	-2.30095019015367	0.70947054028511	0.736266780178994
"51"	"1"	-1.77281358201349	0.238886092090979	0.652713302290067
"51"	"2"	-0.335641024383177	0.433072844985873	0.268090311437845
"51"	"3"	-1.18155070260531	0.617693456588313	0.750527968863025
"51"	"4"	-1.11130149829624	0.229226738447323	0.789705802220851
"51"	"5"	-0.666446873643338	0.247607157332823	0.166800366714597
"52"	"1"	-1.68912473223886	0.464346491033211	0.759305608225986
"52"	"2"	-0.140769991600876	0.53076874348335	0.19279628014192
"52"	"3"	1.26934179150603	0.20967930322513	0.303093702998012
"52"	"4"	-0.14235084079106	0.978507267544046	0.658860424533486
"52"	"5"	0.920717451231912	0.342553667724133	0.312904616585001
"53"	"1"	2.53783404531246	0.840188787085935	0.394542093621567
"53"	"2"	0.900112887286529	0.721383864991367	0.675798644311726
"53"	"3"	-0.0939425242528448	0.925213226582855	0.990762811386958
"53"	"4"	0.28519170432923	0.858724310528487	0.569731611292809
"53"	"5"	0.586557037160863	0.0928435754030943	0.0977934277616441
"54"	"1"	-1.59926340786402	0.0198776982724667	0.862225982127711
"54"	"2"	-0.409464527878926	0.707373147597536	0.575594968860969
"54"	"3"	0.292887496150079	0.28773487941362	0.361919926712289
"54"	"4"	1.28545185336003	0.781407266622409	0.212539261206985
"54"	"5"	0.7324708091469	0.758026384282857	0.205483590485528
"55"	"1"	0.0860268188529808	0.299356558127329	0.687636560760438
"55"	"2"	0.362834850743982	0.38865372678265	0.0952152837999165
"55"	"3"	1.37827477039371	0.456185962771997	0.9929578602314
"55"	"4"	3.74548129568374	0.0761264450848103	0.510024464689195
"55"	"5"	3.60690687742614	0.569910009158775	0.0657294532284141
"56"	"1"	2.66967570522813	0.631771455751732	0.178549875039607
"56"	"2"	-0.940202749108042	0.788795965956524	0.879225970013067
"56"	"3"	1.25941722952671	0.518326625227928	0.33285044063814
"56"	"4"	0.209515386170528	0.484142713015899	0.615817647892982
"56"	"5"	-0.141297306874766	0.104368393542245	0.837285158922896
"57"	"1"	-0.366889217510264	0.131472685141489	0.28086310531944
"57"	"2"	-0.963868303686796	0.0838483504485339	0.901224655564874
"57"	"3"	1.82673078475077	0.782800300512463	0.0555397986900061
"57"	"4"	0.66878951999138	0.743961983127519	0.822816158877686
"57"	"5"	1.43328343795067	0.178841980639845	0.014365979237482
"58"	"1"	-0.21784984399623	0.5435651387088	0.279958377359435
"58"	"2"	1.4678933778681	0.62300017895177	0.309058783575892
"58"	"3"	2.35095300735041	0.0955162532627583	0.852426882600412
"58"	"4"	-0.0375987900623347	0.0426660038065165	0.815227756975219
"58"	"5"	-2.68535187214712	0.0980852441862226	0.669720989651978
"59"	"1"	-0.862690853439016	0.380072946194559	0.221549747511744
"59"	"2"	-0.448906150995113	0.447324602166191	0.471200698753819
"59"	"3"	0.600023799698783	0.8495116494596	0.218231392325833
"59"	"4"	0.0300850164220076	0.145912025589496	0.00299707078374922
"59"	"5"	0.488222203848999	0.832824577577412	0.454206196125597
"60"	"1"	0.234963018276922	0.336020037997514	0.0289456511382014
"60"	"2"	-1.17039024942597	0.307817903114483	0.383643749170005
"60"	"3"	1.22339710025366	0.842840364202857	0.271002301713452
"60"	"4"	0.429761699965477	0.551814018283039	0.203769949497655
"60"	"5"	-0.74574402075975	0.741354559315369	0.478610273683444
"61"	"1"	1.40593905639285	0.84170773695223	0.0496821131091565
"61"	"2"	0.232826210200445	0.825836301315576	0.382944101467729
"61"	"3"	-0.176165491028022	0.907745101954788	0.244750088080764
"61"	"4"	-1.59230468227595	0.232377761276439	0.393961701542139
"61"	"5"	2.06947510697345	0.646705417428166	0.0332900360226631
"62"	"1"	-0.605176275555779	0.764890768332407	0.0120638639200479
"62"	"2"	1.06129916503077	0.570365175139159	0.137251917971298
"62"	"3"	1.81258881923662	0.5794201369863	0.203488450264558
"62"	"4"	-1.83224304709619	0.582544456701726	0.648439331911504
"62"	"5"	-3.64267522292065	0.457710568793118	0.80843898630701
"63"	"1"	-0.62989723600077	0.951901101507246	0.984501928789541
"63"	"2"	1.47110888086507	0.0141881157178432	0.950807064305991
"63"	"3"	-1.09498993678295	0.452689510770142	0.907168492441997
"63"	"4"	-0.870075564342933	0.0596389225684106	0.388165990822017
"63"	"5"	-0.932900397602373	0.233673001173884	0.164624720579013
"64"	"1"	0.671876360112543	0.0104159053880721	0.516584497643635
"64"	"2"	1.29750785737073	0.0342767597176135	0.486909463535994
"64"	"3"	3.33616819687603	0.711169766029343	0.508611047640443
"64"	"4"	1.88975881054055	0.312316940398887	0.0145846102386713
"64"	"5"	1.19271983941167	0.225954880705103	0.397751288954169
"65"	"1"	-0.463472092552382	0.928619367536157	0.649133728817105
"65"	"2"	-0.0225571991596467	0.932938669575378	0.0171613798011094
"65"	"3"	-2.09553195564178	0.790004988666624	0.532854989171028
"65"	"4"	-0.797420704684405	0.467829202534631	0.424613523762673
"65"	"5"	-0.863810938157376	0.894127741688862	0.00398484524339437
"66"	"1"	-1.43033645239462	0.392648639157414	0.516158357961103
"66"	"2"	-0.573366126581993	0.139997951453552	0.0432821903377771
"66"	"3"	0.747835295289031	0.641604664735496	0.14636190305464
"66"	"4"	1.23535750469724	0.68766472232528	0.197767759207636
"66"	"5"	-1.01945929562724	0.00100935739465058	0.261502034729347
"67"	"1"	1.00106381088582	0.769122758880258	0.794043759815395
"67"	"2"	1.86916786937728	0.831131728366017	0.677455400116742
"67"	"3"	0.990031265105817	0.532471134560183	0.989313936093822
"67"	"4"	1.70070228639737	0.189998498884961	0.562490713782609
"67"	"5"	1.84084843722642	0.439000447746366	0.190286725293845
"68"	"1"	0.562334662068763	0.688605181407183	0.57137143635191
"68"	"2"	-0.169609535207003	0.22622010903433	0.517509309574962
"68"	"3"	-0.569970228271942	0.0201170295476913	0.555157791590318
"68"	"4"	1.61825319581638	0.609151444863528	0.460006103152409
"68"	"5"	1.57936192226682	0.252144319238141	0.410242223879322
"69"	"1"	1.26552398950929	0.569418250117451	0.0245254533365369
"69"	"2"	1.2455272715659	0.914783679647371	0.308152782730758
"69"	"3"	1.13840418523359	0.15868274634704	0.176561665255576
"69"	"4"	0.140452477647983	0.272062259027734	0.455167487030849
"69"	"5"	-0.0580918868988644	0.574593207100406	0.613062365213409
"70"	"1"	0.63751962708643	0.805173684610054	0.168258181074634
"70"	"2"	1.53755534733852	0.781529638683423	0.113175405189395
"70"	"3"	-0.372877132705241	0.789895754307508	0.865681975381449
"70"	"4"	0.879734457607009	0.72287124954164	0.511714862892404
"70"	"5"	-0.624025897916614	0.66951566725038	0.530580171616748
"71"	"1"	2.25438310135584	0.120986826019362	0.129649960668758
"71"	"2"	0.790979556949397	0.430079351412132	0.0982089387252927
"71"	"3"	-1.79616042363551	0.314285648986697	0.521690174704418
"71"	"4"	-2.6092556840048	0.714378102915362	0.946467383531854
"71"	"5"	0.274626062580942	0.0225456419866532	0.0234473366290331
"72"	"1"	-2.02045727190473	0.142852265154943	0.565033255843446
"72"	"2"	1.90127087020283	0.924018270336092	0.413096111034974
"72"	"3"	0.675161173880409	0.406448635505512	0.285383118316531
"72"	"4"	-1.63302063764671	0.272712358506396	0.544608524534851
"72"	"5"	-1.18669829591238	0.590253722621128	0.692750279791653
"73"	"1"	-1.00615832015067	0.701163167366758	0.81080869701691
"73"	"2"	0.581542091409758	0.934353066142648	0.152497087838128
"73"	"3"	0.484567202575114	0.0316560461651534	0.798571445979178
"73"	"4"	2.20341448560842	0.596556145697832	0.162172510055825
"73"	"5"	1.28824297209247	0.919989093905315	0.592597066657618
"74"	"1"	-0.411581389516385	0.590369968442246	0.179143500281498
"74"	"2"	0.684495743504114	0.431840591831133	0.065230822423473
"74"	"3"	-2.05228879084321	0.3281939860899	0.834856446366757
"74"	"4"	-0.986099370833693	0.00184330833144486	0.836441047023982
"74"	"5"	0.0766634296186618	0.73578381841071	0.523282465757802
"75"	"1"	1.07988030239341	0.618769276188686	0.00483349151909351
"75"	"2"	-0.947129428257923	0.0130816334858537	0.977199119981378
"75"	"3"	0.744169260758172	0.215731430798769	0.302743063308299
"75"	"4"	-1.9223546551926	0.159759467002004	0.85835540574044
"75"	"5"	3.26267619969839	0.455070038326085	0.458677575690672
"76"	"1"	0.605319114646971	0.534860545769334	0.588089403929189
"76"	"2"	2.4255949366039	0.978685192763805	0.00936455535702407
"76"	"3"	1.16059776051221	0.948440193664283	0.940456632291898
"76"	"4"	1.52361839105446	0.637656603707001	0.087749307975173
"76"	"5"	-0.143709854411805	0.489794754656032	0.478989555733278
"77"	"1"	-0.217355815292816	0.454894390655681	0.931025452911854
"77"	"2"	-0.292832854363441	0.66316177835688	0.883639095583931
"77"	"3"	-0.145039171074812	0.733718435745686	0.779554195934907
"77"	"4"	-0.119476925133395	0.673307175282389	0.288285400252789
"77"	"5"	0.458853114823865	0.99992679269053	0.457289010519162
"78"	"1"	0.655255594886963	0.00251488410867751	0.257479110732675
"78"	"2"	0.850678832303883	0.882443381007761	0.777134486008435
"78"	"3"	0.0895077849765955	0.600101652089506	0.484421798260882
"78"	"4"	1.80844952620295	0.172403960954398	0.0155137870460749
"78"	"5"	-0.412913809743116	0.391911469399929	0.983603858621791
"79"	"1"	1.10193640753571	0.761080414289609	0.296452229144052
"79"	"2"	-0.115731883165897	0.015113998670131	0.0646714451722801
"79"	"3"	-1.29959961443376	0.229384608566761	0.728417675476521
"79"	"4"	-1.4818440901288	0.403481571236625	0.379648430738598
"79"	"5"	2.50658580755384	0.0400953278876841	0.29532030900009
"80"	"1"	2.30345629477715	0.441650423686951	0.0737242482136935
"80"	"2"	-0.522527450228345	0.168464386602864	0.537798333680257
"80"	"3"	-0.600567719894311	0.492033734451979	0.426850446267053
"80"	"4"	-1.17277110238232	0.175980844534934	0.654201290337369
"80"	"5"	-1.01521242451537	0.547140026465058	0.985749943414703
"81"	"1"	-1.79395862128673	0.442596102831885	0.511458257911727
"81"	"2"	0.0707785096041658	0.018322050338611	0.104965292848647
"81"	"3"	-0.990263488124982	0.672815494472161	0.48104694718495
"81"	"4"	-0.199910312752531	0.994842198910192	0.0113949228543788
"81"	"5"	-1.79861455350454	0.485338651342317	0.792341495165601
"82"	"1"	-1.05474315958323	0.77356367581524	0.801289300201461
"82"	"2"	0.348164426923668	0.866737044183537	0.10335964965634
"82"	"3"	-0.292707591156279	0.868298591580242	0.886189640732482
"82"	"4"	0.507171393596065	0.0491572243627161	0.424801156390458
"82"	"5"	1.92945116501129	0.470707755768672	0.235203229589388
"83"	"1"	0.100225840242477	0.559577697888017	0.155938018579036
"83"	"2"	1.60479578979656	0.494891818612814	0.0156123130582273
"83"	"3"	1.87792751475797	0.812964236596599	0.312069127103314
"83"	"4"	1.22850969649853	0.642136380076408	0.683450948214158
"83"	"5"	0.929863899343759	0.446780299302191	0.561918383929878
"84"	"1"	-0.625752179850654	0.368315790081397	0.158253584988415
"84"	"2"	-0.303349856075355	0.928198202280328	0.525345966219902
"84"	"3"	0.110688320547226	0.977204954717308	0.663691524416208
"84"	"4"	-0.246047341958834	0.228018161840737	0.405319553799927
"84"	"5"	0.104077197629229	0.969632138963789	0.599043711088598
"85"	"1"	-0.520945964625381	0.860162312397733	0.933265913976356
"85"	"2"	-0.773076823167993	0.00154975079931319	0.67908248398453
"85"	"3"	-0.945755613545595	0.452269537374377	0.240106732351705
"85"	"4"	0.161120426472912	0.946451875846833	0.232321951072663
"85"	"5"	-0.922421347707601	0.598860057070851	0.729509823489934
"86"	"1"	-0.0564410206592918	0.971133721526712	0.192308051278815
